Uniprot_ACC	elm_identifier	start	stop	is_annotated	is_phiblastmatch	is_filtered	phiblast	topodomfilter	taxonfilter	structure
Q5T481	MOD_NEK2_1	482	487	False	False	False	False	False	False	False
Q5T481	MOD_NEK2_1	494	499	False	False	False	False	False	False	False
Q5T481	MOD_NEK2_1	550	555	False	False	False	False	False	False	False
Q5T481	MOD_NEK2_1	551	556	False	False	False	False	False	False	False
Q5T481	MOD_NEK2_1	74	79	False	False	False	False	False	False	False
Q5T481	MOD_NEK2_1	790	795	False	False	False	False	False	False	False
Q5T481	MOD_NEK2_1	947	952	False	False	False	False	False	False	False
Q5T481	MOD_NEK2_2	387	392	False	False	False	False	False	False	False
Q5T481	MOD_NEK2_2	96	101	False	False	False	False	False	False	False
Q5T481	MOD_NEK2_2	974	979	False	False	False	False	False	False	False
Q5T481	MOD_OFUCOSY	523	530	False	False	False	False	False	False	False
Q5T481	MOD_PIKK_1	1192	1198	False	False	False	False	False	False	False
Q5T481	MOD_PIKK_1	127	133	False	False	False	False	False	False	False
Q5T481	MOD_PIKK_1	172	178	False	False	False	False	False	False	False
Q5T481	MOD_PIKK_1	284	290	False	False	False	False	False	False	False
Q5T481	MOD_PIKK_1	314	320	False	False	False	False	False	False	False
Q5T481	MOD_PIKK_1	492	498	False	False	False	False	False	False	False
Q5T481	MOD_PIKK_1	5	11	False	False	False	False	False	False	False
Q5T481	MOD_PIKK_1	612	618	False	False	False	False	False	False	False
Q5T481	MOD_PKA_2	588	594	False	False	False	False	False	False	False
Q5T481	MOD_PKA_2	672	678	False	False	False	False	False	False	False
Q5T481	MOD_PKA_2	790	796	False	False	False	False	False	False	False
Q5T481	MOD_PK_1	138	144	False	False	False	False	False	False	False
Q5T481	MOD_PLK	1144	1150	False	False	False	False	False	False	False
Q5T481	MOD_PLK	1172	1178	False	False	False	False	False	False	False
Q5T481	MOD_PLK	331	337	False	False	False	False	False	False	False
Q5T481	MOD_PLK	456	462	False	False	False	False	False	False	False
Q5T481	MOD_PLK	575	581	False	False	False	False	False	False	False
Q5T481	MOD_PLK	842	848	False	False	False	False	False	False	False
Q5T481	MOD_PLK	974	980	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	1045	1051	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	1057	1063	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	1068	1074	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	1077	1083	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	1084	1090	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	1101	1107	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	1117	1123	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	1207	1213	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	169	175	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	203	209	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	29	35	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	318	324	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	357	363	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	460	466	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	495	501	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	634	640	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	641	647	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	646	652	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	657	663	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	676	682	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	739	745	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	82	88	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	859	865	False	False	False	False	False	False	False
Q5T481	MOD_ProDKin_1	977	983	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_for_1	304	307	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1005	1011	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1022	1032	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1023	1032	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1026	1032	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1060	1068	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1064	1068	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1078	1087	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1080	1087	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1106	1116	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1108	1116	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1122	1131	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	1125	1131	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	415	422	False	False	False	False	False	False	False
Q5T481	MOD_SUMO_rev_2	757	766	False	False	False	False	False	False	False
Q5T481	TRG_ENDOCYTIC_2	1110	1113	False	False	False	False	False	False	False
Q5T481	TRG_ENDOCYTIC_2	1123	1126	False	False	False	False	False	False	False
Q5T481	TRG_ENDOCYTIC_2	1162	1165	False	False	False	False	False	False	False
Q5T481	TRG_ENDOCYTIC_2	1187	1190	False	False	False	False	False	False	False
Q5T481	TRG_ENDOCYTIC_2	486	489	False	False	False	False	False	False	False
Q5T481	TRG_ENDOCYTIC_2	548	551	False	False	False	False	False	False	False
Q5T481	TRG_ENDOCYTIC_2	594	597	False	False	False	False	False	False	False
Q5T481	TRG_ER_diArg_1	633	636	False	False	False	False	False	False	False
Q5T481	TRG_ER_diArg_1	781	784	False	False	False	False	False	False	False
Q5T481	TRG_LysEnd_APsAcLL_1	307	312	False	False	False	False	False	False	False
Q5T481	TRG_LysEnd_APsAcLL_1	384	389	False	False	False	False	False	False	False
Q5T481	TRG_NES_CRM1_1	925	939	False	False	False	False	False	False	False
Q6X4W1-2	CLV_C14_Caspase3-7	302	306	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	127	129	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	195	197	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	242	244	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	245	247	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	260	262	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	270	272	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	280	282	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	364	366	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	390	392	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	69	71	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	8	10	False	False	False	False	False	False	False
Q6X4W1-2	CLV_NRD_NRD_1	89	91	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_FUR_1	243	247	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_FUR_1	245	249	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	127	129	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	195	197	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	244	246	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	245	247	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	247	249	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	270	272	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	280	282	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	364	366	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	440	442	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	68	70	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	69	71	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	7	9	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_KEX2_1	8	10	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_PC1ET2_1	244	246	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_PC1ET2_1	247	249	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_PC1ET2_1	440	442	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_PC1ET2_1	68	70	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_PC7_1	243	249	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_SKI1_1	270	274	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_SKI1_1	345	349	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_SKI1_1	398	402	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_SKI1_1	422	426	False	False	False	False	False	False	False
Q6X4W1-2	CLV_PCSK_SKI1_1	8	12	False	False	False	False	False	False	False
Q6X4W1-2	DEG_APCC_DBOX_1	195	203	False	False	False	False	False	False	False
Q6X4W1-2	DEG_APCC_DBOX_1	260	268	False	False	False	False	False	False	False
Q6X4W1-2	DEG_APCC_KENBOX_2	219	223	False	False	False	False	False	False	False
Q6X4W1-2	DEG_ODPH_VHL_1	173	184	False	False	False	False	False	False	False
Q6X4W1-2	DEG_SCF_SKP2-CKS1_1	289	296	False	False	False	False	False	False	False
Q6X4W1-2	DOC_CKS1_1	479	484	False	False	False	False	False	False	False
Q6X4W1-2	DOC_CYCLIN_1	262	266	False	False	False	False	False	False	False
Q6X4W1-2	DOC_CYCLIN_1	391	395	False	False	False	False	False	False	False
Q6X4W1-2	DOC_CYCLIN_1	404	408	False	False	False	False	False	False	False
Q6X4W1-2	DOC_CYCLIN_1	477	480	False	False	False	False	False	False	False
Q6X4W1-2	DOC_CYCLIN_1	520	524	False	False	False	False	False	False	False
Q6X4W1-2	DOC_CYCLIN_1	69	73	False	False	False	False	False	False	False
Q6X4W1-2	DOC_MAPK_gen_1	398	408	False	False	False	False	False	False	False
Q6X4W1-2	DOC_MAPK_gen_1	428	438	False	False	False	False	False	False	False
Q6X4W1-2	DOC_PP1_RVXF_1	402	409	False	False	False	False	False	False	False
Q6X4W1-2	DOC_PP1_RVXF_1	482	488	False	False	False	False	False	False	False
Q6X4W1-2	DOC_PP1_RVXF_1	518	525	False	False	False	False	False	False	False
Q6X4W1-2	DOC_PP2A_B56_1	382	387	False	False	False	False	False	False	False
Q6X4W1-2	DOC_USP7_MATH_1	10	14	False	False	False	False	False	False	False
Q6X4W1-2	DOC_USP7_MATH_1	143	147	False	False	False	False	False	False	False
Q6X4W1-2	DOC_USP7_MATH_1	15	19	False	False	False	False	False	False	False
Q6X4W1-2	DOC_USP7_MATH_1	153	157	False	False	False	False	False	False	False
Q6X4W1-2	DOC_USP7_MATH_1	190	194	False	False	False	False	False	False	False
Q6X4W1-2	DOC_USP7_MATH_1	297	301	False	False	False	False	False	False	False
Q6X4W1-2	DOC_USP7_MATH_1	3	7	False	False	False	False	False	False	False
Q6X4W1-2	DOC_WW_Pin1_4	110	115	False	False	False	False	False	False	False
Q6X4W1-2	DOC_WW_Pin1_4	139	144	False	False	False	False	False	False	False
Q6X4W1-2	DOC_WW_Pin1_4	175	180	False	False	False	False	False	False	False
Q6X4W1-2	DOC_WW_Pin1_4	290	295	False	False	False	False	False	False	False
Q6X4W1-2	DOC_WW_Pin1_4	478	483	False	False	False	False	False	False	False
Q6X4W1-2	DOC_WW_Pin1_4	486	491	False	False	False	False	False	False	False
Q6X4W1-2	DOC_WW_Pin1_4	55	60	False	False	False	False	False	False	False
Q6X4W1-2	LIG_14-3-3_CanoR_1	152	158	False	False	False	False	False	False	False
Q6X4W1-2	LIG_14-3-3_CanoR_1	201	206	False	False	False	False	False	False	False
Q6X4W1-2	LIG_14-3-3_CanoR_1	207	214	False	False	False	False	False	False	False
Q6X4W1-2	LIG_14-3-3_CanoR_1	287	292	False	False	False	False	False	False	False
Q6X4W1-2	LIG_14-3-3_CanoR_1	484	488	False	False	False	False	False	False	False
Q6X4W1-2	LIG_14-3-3_CanoR_1	69	74	False	False	False	False	False	False	False
Q6X4W1-2	LIG_14-3-3_CanoR_1	70	74	False	False	False	False	False	False	False
Q6X4W1-2	LIG_14-3-3_CanoR_1	9	19	False	False	False	False	False	False	False
Q6X4W1-2	LIG_Actin_RPEL_3	509	528	False	False	False	False	False	False	False
Q6X4W1-2	LIG_CSL_BTD_1	216	219	False	False	False	False	False	False	False
Q6X4W1-2	LIG_CaM_IQ_9	230	246	False	False	False	False	False	False	False
Q6X4W1-2	LIG_Clathr_ClatBox_1	521	525	False	False	False	False	False	False	False
Q6X4W1-2	LIG_CtBP_PxDLS_1	490	494	False	False	False	False	False	False	False
Q6X4W1-2	LIG_FHA_2	274	280	False	False	False	False	False	False	False
Q6X4W1-2	LIG_FHA_2	297	303	False	False	False	False	False	False	False
Q6X4W1-2	LIG_FHA_2	313	319	False	False	False	False	False	False	False
Q6X4W1-2	LIG_FHA_2	379	385	False	False	False	False	False	False	False
Q6X4W1-2	LIG_FHA_2	501	507	False	False	False	False	False	False	False
Q6X4W1-2	LIG_KLC1_WD_1	323	331	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Apic_2	286	292	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Apic_2	288	292	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Apic_2	338	344	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Apic_2	339	344	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Apic_2	486	490	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Gen_1	317	323	False	False	True	False	False	True	False
Q6X4W1-2	LIG_LIR_Gen_1	318	323	False	False	True	False	False	True	False
Q6X4W1-2	LIG_LIR_Gen_1	381	385	False	False	True	False	False	True	False
Q6X4W1-2	LIG_LIR_Gen_1	425	429	False	False	True	False	False	True	False
Q6X4W1-2	LIG_LIR_Gen_1	470	476	False	False	True	False	False	True	False
Q6X4W1-2	LIG_LIR_Gen_1	523	527	False	False	True	False	False	True	False
Q6X4W1-2	LIG_LIR_Nem_3	317	323	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Nem_3	318	323	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Nem_3	381	385	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Nem_3	425	429	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Nem_3	470	476	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Nem_3	502	507	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Nem_3	503	507	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Nem_3	506	510	False	False	False	False	False	False	False
Q6X4W1-2	LIG_LIR_Nem_3	523	527	False	False	False	False	False	False	False
Q6X4W1-2	LIG_MYND_1	108	112	False	False	False	False	False	False	False
Q6X4W1-2	LIG_PDZ_Class_3	523	528	False	False	False	False	False	False	False
Q6X4W1-2	LIG_PTB_Apo_2	73	80	False	False	False	False	False	False	False
Q6X4W1-2	LIG_PTB_Phospho_1	73	79	False	False	False	False	False	False	False
Q6X4W1-2	LIG_Pex14_2	285	289	False	False	False	False	False	False	False
Q6X4W1-2	LIG_Rb_pABgroove_1	369	377	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SH2_STAT3	32	35	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SH2_STAT5	102	105	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SH2_STAT5	32	35	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SH2_STAT5	358	361	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SH2_STAT5	417	420	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SH2_STAT5	462	465	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SH2_STAT5	504	507	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SH3_3	147	153	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SH3_3	184	190	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SUMO_SIM_anti_2	120	125	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SUMO_SIM_par_1	488	494	False	False	False	False	False	False	False
Q6X4W1-2	LIG_SUMO_SIM_par_1	489	494	False	False	False	False	False	False	False
Q6X4W1-2	LIG_TRAF6	217	225	False	False	False	False	False	False	False
Q6X4W1-2	LIG_UBA3_1	385	392	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	113	118	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	115	121	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	117	121	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	136	141	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	17	23	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	178	181	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	18	25	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	249	255	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	251	255	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	252	255	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	269	274	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	326	333	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	327	333	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	328	333	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	339	346	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	350	356	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	351	356	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	357	362	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	358	362	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	366	370	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	367	370	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	396	402	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	425	429	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	45	51	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	486	493	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	488	495	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	489	495	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	492	495	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	82	89	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	84	89	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	85	89	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	86	89	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WD40_WDR5_VDV_2	95	101	False	False	False	False	False	False	False
Q6X4W1-2	LIG_WW_2	187	190	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CDK_1	290	296	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CDK_1	478	484	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK1_1	225	231	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK1_1	290	296	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK1_1	300	306	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK1_1	303	309	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK1_1	312	318	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK1_1	72	78	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK2_1	273	279	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK2_1	312	318	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK2_1	33	39	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK2_1	486	492	False	False	False	False	False	False	False
Q6X4W1-2	MOD_CK2_1	79	85	False	False	False	False	False	False	False
Q6X4W1-2	MOD_Cter_Amidation	125	128	False	False	False	False	False	False	False
Q6X4W1-2	MOD_Cter_Amidation	193	196	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	10	17	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	139	146	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	153	160	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	157	164	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	225	232	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	281	288	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	283	290	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	296	303	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	300	307	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	304	311	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	308	315	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	440	447	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	512	519	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GSK3_1	81	88	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GlcNHglycan	104	107	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GlcNHglycan	191	195	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GlcNHglycan	192	195	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GlcNHglycan	251	254	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GlcNHglycan	492	496	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GlcNHglycan	493	496	False	False	False	False	False	False	False
Q6X4W1-2	MOD_GlcNHglycan	52	55	False	False	False	False	False	False	False
Q6X4W1-2	MOD_N-GLC_1	249	254	False	False	False	False	False	False	False
Q6X4W1-2	MOD_N-GLC_2	76	78	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NEK2_1	266	271	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NEK2_1	285	290	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NEK2_1	309	314	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NEK2_1	33	38	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NEK2_1	347	352	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NEK2_1	348	353	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NEK2_1	491	496	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NEK2_1	500	505	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NEK2_1	512	517	False	False	False	False	False	False	False
Q6X4W1-2	MOD_NMyristoyl	1	7	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PIKK_1	133	139	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PIKK_1	31	37	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PKA_1	440	446	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PKA_1	69	75	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PKA_2	206	212	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PKA_2	303	309	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PKA_2	440	446	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PKA_2	483	489	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PKA_2	69	75	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PKB_1	281	289	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PK_1	201	207	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PLK	281	287	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PLK	366	372	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PLK	491	497	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PLK	79	85	False	False	False	False	False	False	False
Q6X4W1-2	MOD_PLK	85	91	False	False	False	False	False	False	False
Q6X4W1-2	MOD_ProDKin_1	110	116	False	False	False	False	False	False	False
Q6X4W1-2	MOD_ProDKin_1	139	145	False	False	False	False	False	False	False
Q6X4W1-2	MOD_ProDKin_1	175	181	False	False	False	False	False	False	False
Q6X4W1-2	MOD_ProDKin_1	290	296	False	False	False	False	False	False	False
Q6X4W1-2	MOD_ProDKin_1	478	484	False	False	False	False	False	False	False
Q6X4W1-2	MOD_ProDKin_1	486	492	False	False	False	False	False	False	False
Q6X4W1-2	MOD_ProDKin_1	55	61	False	False	False	False	False	False	False
Q6X4W1-2	MOD_SUMO_for_1	354	357	False	False	False	False	False	False	False
Q6X4W1-2	MOD_SUMO_for_1	427	430	False	False	False	False	False	False	False
Q6X4W1-2	MOD_SUMO_rev_2	384	393	False	False	False	False	False	False	False
Q6X4W1-2	MOD_SUMO_rev_2	387	393	False	False	False	False	False	False	False
Q6X4W1-2	MOD_SUMO_rev_2	388	393	False	False	False	False	False	False	False
Q6X4W1-2	TRG_ENDOCYTIC_2	504	507	False	False	False	False	False	False	False
Q6X4W1-2	TRG_ER_diArg_1	127	130	False	False	False	False	False	False	False
Q6X4W1-2	TRG_ER_diArg_1	243	246	False	False	False	False	False	False	False
Q6X4W1-2	TRG_ER_diArg_1	245	248	False	False	False	False	False	False	False
Q6X4W1-2	TRG_ER_diArg_1	270	272	False	False	False	False	False	False	False
Q6X4W1-2	TRG_ER_diArg_1	363	365	False	False	False	False	False	False	False
Q6X4W1-2	TRG_ER_diArg_1	69	71	False	False	False	False	False	False	False
Q6X4W1-2	TRG_ER_diArg_1	7	9	False	False	False	False	False	False	False
Q6X4W1-2	TRG_LysEnd_APsAcLL_1	517	522	False	False	False	False	False	False	False
Q6X4W1-2	TRG_LysEnd_APsAcLL_1	69	74	False	False	False	False	False	False	False
Q6X4W1-2	TRG_NLS_MonoCore_2	243	248	False	False	False	False	False	False	False
Q6X4W1-2	TRG_NLS_MonoExtC_3	243	248	False	False	False	False	False	False	False
Q6X4W1-2	TRG_NLS_MonoExtN_4	243	248	False	False	False	False	False	False	False
Q6X4W1-2	TRG_NLS_MonoExtN_4	65	72	False	False	False	False	False	False	False
Q6ZW61	CLV_C14_Caspase3-7	139	143	False	False	False	False	False	False	False
Q6ZW61	CLV_C14_Caspase3-7	247	251	False	False	False	False	False	False	False
Q6ZW61	CLV_C14_Caspase3-7	380	384	False	False	False	False	False	False	False
Q6ZW61	CLV_NRD_NRD_1	11	13	False	False	False	False	False	False	False
Q6ZW61	CLV_NRD_NRD_1	674	676	False	False	False	False	False	False	False
Q6ZW61	CLV_PCSK_KEX2_1	10	12	False	False	False	False	False	False	False
Q6ZW61	CLV_PCSK_KEX2_1	11	13	False	False	False	False	False	False	False
